,Experiment,v1_mean,v2_mean,v3_mean,v4_mean,zr_mean,a_mean,ndt1_mean,ndt2_mean,ndt3_mean,ndt4_mean,sndt_mean,alpha_mean,accuracy_percentage,mean_log_rt,RT_mean_correct_error,mean_correct,mean_Crror,error_array,RT_Cor_arr
0,1010_associative_priming_part_2.dat,1.305617717227893,0.9695078449716257,-1.733234126325414,-1.4047338933845932,0.4912543404859797,0.8706684901549959,0.5481831134203812,0.5779078012865083,0.5600441684466387,0.5302443825271648,0.046392430356959856,1.6846175387390456,0.8125,6.634323166876732,0.7736600000000001,0.7822676923076923,0.7363600000000001,"32     1.172
48     0.790
56     0.655
57     0.863
62     0.599
       ...  
423    0.823
425    0.583
430    0.647
432    0.734
437    0.661
Name: RT, Length: 75, dtype: float64","33     0.781
34     0.622
35     0.615
36     0.926
37     0.831
       ...  
431    0.591
433    0.598
434    0.702
435    0.750
436    0.718
Name: RT, Length: 325, dtype: float64"
1,2013_associative_priming_part_2.dat,1.7058963919170758,2.5116529705972748,-2.319908267937695,-2.2107948289893367,0.4824920777062769,1.0081228202242651,0.5017916240867732,0.5537018840173589,0.4984311322963081,0.48627749188518943,0.036522963684874274,1.88025451173208,0.905,6.5334444674675245,0.7004150000000001,0.7017458563535912,0.6877368421052632,"55     0.789
76     0.566
81     0.646
93     0.607
94     0.878
100    0.791
134    0.581
150    0.631
155    0.671
174    0.662
179    0.694
190    0.772
200    0.887
201    0.591
224    0.591
230    0.990
254    0.542
259    0.583
285    0.735
294    0.583
297    0.622
318    0.655
326    0.790
333    0.598
344    0.511
350    0.519
359    0.813
363    0.508
368    0.726
369    0.654
386    0.527
387    0.623
397    0.671
400    0.614
401    0.941
415    1.055
420    0.847
423    0.670
Name: RT, dtype: float64","32     0.859
33     0.855
34     0.527
35     0.638
36     1.087
       ...  
433    0.535
434    0.550
435    0.854
436    0.631
437    0.807
Name: RT, Length: 362, dtype: float64"
2,4010_associative_priming_part_2.dat,2.2387699360195255,2.3903790517864363,-2.520750831076426,-2.5760352428395557,0.4910715016493639,1.4436929681021375,0.5498312454788987,0.5308341726633298,0.5148606898037041,0.5099657417050945,0.021831725705746284,1.9420235086814248,0.9675,6.670997871760816,0.81072,0.8110439276485789,0.801076923076923,"69     0.590
144    0.831
192    0.711
224    0.743
295    0.782
307    0.685
368    0.918
380    1.112
390    1.125
408    0.629
415    0.837
428    0.758
437    0.693
Name: RT, dtype: float64","32     1.766
33     0.950
34     0.550
35     0.711
36     0.695
       ...  
432    0.894
433    0.758
434    1.228
435    0.743
436    0.741
Name: RT, Length: 387, dtype: float64"
3,4006_associative_priming_part_1.dat,2.2182060054148787,2.4660115320640945,-3.1000362921758926,-2.7366517569631834,0.4746065577223465,1.3454508512404781,0.4900911352235038,0.5069912494790069,0.4961352027137839,0.49960074483794403,0.022464641577423936,1.7189339557002008,0.9575,6.597905919562918,0.7469324999999999,0.7510704960835508,0.6537058823529411,"36     0.913
38     0.793
85     0.672
93     0.673
100    0.687
104    0.432
171    0.680
200    0.495
224    0.591
265    0.673
288    0.576
295    0.639
314    0.672
369    0.616
372    0.641
425    0.552
437    0.808
Name: RT, dtype: float64","32     0.768
33     0.608
34     0.808
35     0.664
37     0.633
       ...  
432    0.695
433    0.735
434    0.751
435    0.593
436    0.576
Name: RT, Length: 383, dtype: float64"
4,1001_associative_priming_part_2.dat,2.583223572557343,2.4438663991174985,-3.7853607408612047,-3.1643382673726888,0.6033284484071414,1.267274459781927,0.5312972486795484,0.530387643318805,0.5024022553552266,0.477282996638451,0.018709789322532526,1.9414510180092288,0.9725,6.545833554095103,0.7106675,0.707107969151671,0.8365454545454546,"77     0.663
81     0.607
95     0.687
192    0.688
212    0.576
224    0.583
320    0.568
368    0.638
384    2.128
425    0.592
437    1.472
Name: RT, dtype: float64","32     0.734
33     0.650
34     0.633
35     0.623
36     0.641
       ...  
432    0.600
433    0.535
434    0.680
435    0.583
436    0.872
Name: RT, Length: 389, dtype: float64"
5,2015_associative_priming_part_2.dat,2.5214595330287377,3.084412205242798,-2.560996089439654,-2.532008119689224,0.49013604607356204,1.1259805860083283,0.49331139683593345,0.512597639601511,0.4752689982140949,0.5029060065246703,0.029955934435881397,1.7424954792045697,0.9475,6.523396043739322,0.690445,0.6935408970976255,0.6345714285714286,"51     0.644
78     0.695
93     0.638
95     0.694
121    0.471
155    0.815
179    0.664
224    0.543
229    0.559
258    0.631
263    0.671
276    0.470
293    0.631
295    0.734
318    0.679
350    0.583
368    0.557
384    0.766
400    0.558
412    0.709
418    0.614
Name: RT, dtype: float64","32     0.598
33     0.621
34     0.510
35     0.773
36     0.662
       ...  
433    0.813
434    0.533
435    0.597
436    0.781
437    0.661
Name: RT, Length: 379, dtype: float64"
6,1002_associative_priming_part_1.dat,1.6811637051523345,1.5215256320924564,-2.236350257266644,-2.3804085692968444,0.5860075731088107,1.486214308000165,0.5717314576816291,0.5773705529388492,0.45221661474354574,0.4987110722599031,0.021951405907195454,1.91345639366581,0.947103274559194,6.734584168032557,0.8760730478589421,0.8742712765957447,0.9083333333333333,"32     1.078
56     0.816
93     0.768
108    0.687
144    1.096
155    0.615
161    2.170
162    0.768
206    1.591
241    0.750
253    0.703
275    0.848
295    0.910
298    0.783
301    1.159
341    0.728
357    0.655
387    0.776
408    0.632
417    0.767
437    0.775
Name: RT, dtype: float64","33     0.937
34     0.776
35     0.695
36     0.902
37     0.791
       ...  
431    0.815
432    0.671
433    0.688
434    0.816
435    0.711
Name: RT, Length: 376, dtype: float64"
7,2029_associative_priming_part_1.dat,2.3031260637231195,2.5344407756327185,-2.2288704607714935,-2.548493010364603,0.489234525508703,1.3373604377877337,0.5550352191355942,0.5818202936847381,0.5275351783239649,0.5427704972903961,0.030452004733632087,1.8020953841695562,0.955,6.680789062804742,0.8150800000000001,0.8152879581151834,0.8106666666666666,"60     0.726
89     0.678
107    0.807
124    0.735
176    0.623
206    0.623
224    0.663
258    0.863
318    0.783
366    0.646
368    0.598
380    0.631
384    1.751
395    0.653
403    0.671
408    0.847
427    0.663
437    1.631
Name: RT, dtype: float64","32     0.899
33     0.943
34     0.622
35     0.799
36     0.831
       ...  
432    0.879
433    0.630
434    0.640
435    0.807
436    0.695
Name: RT, Length: 382, dtype: float64"
8,1022_associative_priming_part_1.dat,1.2819663919437434,1.480884141769241,-1.5673165505365003,-2.04169124338361,0.4965864288232501,1.370341461419104,0.5288871992769648,0.5501266503540617,0.47625074085966457,0.4778618758140477,0.019843358923319395,1.7471013465504883,0.9047619047619048,6.7522836755532545,0.8838295739348372,0.8982825484764542,0.7465263157894737,"64     0.816
88     0.783
120    0.551
124    0.543
141    0.657
142    0.718
146    0.624
168    0.790
176    0.719
180    0.895
192    0.911
206    0.591
225    0.663
268    1.056
273    0.608
275    0.881
276    0.560
288    0.735
295    0.791
299    1.048
300    0.799
303    0.808
311    0.541
327    0.751
341    0.745
347    0.711
369    0.767
373    0.600
386    0.519
389    0.559
394    1.392
395    0.760
402    0.808
403    0.824
405    0.800
412    0.654
415    0.799
423    0.591
Name: RT, dtype: float64","32     0.886
33     2.401
34     0.688
35     2.047
36     1.776
       ...  
433    0.575
434    0.655
435    0.720
436    0.560
437    0.639
Name: RT, Length: 361, dtype: float64"
9,3005_associative_priming_part_1.dat,1.4419041542041768,1.572429815439782,-2.490601148039541,-1.9238317178867086,0.5350630370017379,1.1174917925866303,0.5394923913608515,0.5744357747445267,0.5325451163100684,0.5053992574415254,0.0193463469079891,1.7646686045682967,0.9,6.654468698513099,0.7958325,0.7978361111111111,0.7778,"47     0.519
81     0.647
86     0.584
107    0.575
108    0.735
124    0.823
134    0.565
135    0.607
142    0.892
155    0.735
162    0.638
171    0.630
172    1.102
201    0.574
203    0.639
219    0.878
225    0.751
228    0.735
230    0.647
258    0.751
281    1.998
293    0.703
294    0.567
307    0.702
317    0.615
319    0.687
322    0.767
333    0.647
342    0.655
366    0.751
375    0.790
379    0.887
384    1.703
386    0.823
392    1.382
410    0.686
417    0.679
425    0.806
426    0.614
437    0.623
Name: RT, dtype: float64","32     0.735
33     0.575
34     0.703
35     0.575
36     0.646
       ...  
432    0.646
433    0.750
434    0.694
435    0.655
436    0.671
Name: RT, Length: 360, dtype: float64"
10,4026_associative_priming_part_1.dat,1.8821362507076234,1.7259806425982682,-2.202996265292123,-2.0051118339096905,0.5245999889036684,1.90431642385296,0.5450941955026322,0.5362085591806425,0.4758302205257888,0.4564351468330238,0.015353036404443732,1.9444249138317666,0.9721518987341772,6.839817791621577,0.9820582278481013,0.981046875,1.0173636363636365,"45     0.864
81     0.761
108    0.672
114    1.448
142    1.911
151    0.655
258    0.911
294    0.737
312    0.825
364    1.488
415    0.919
Name: RT, dtype: float64","32     1.416
33     0.952
34     0.816
35     0.961
36     0.953
       ...  
433    0.904
434    0.687
435    0.735
436    0.649
437    1.384
Name: RT, Length: 384, dtype: float64"
11,3018_associative_priming_part_2.dat,2.273967624536268,2.7813630520568866,-2.9347279294236164,-2.1853805900707086,0.4674412361541231,1.144316526510409,0.5442226459181682,0.5574704190012786,0.5136741430593058,0.5070225111655903,0.03081844778302834,1.824517281601789,0.9425,6.586688610092596,0.73667,0.7386259946949604,0.7046086956521739,"138    0.663
178    0.719
192    0.951
206    0.663
209    0.751
224    0.495
225    0.975
258    0.679
291    0.502
326    0.463
331    0.671
342    0.782
350    0.742
366    0.663
369    0.631
374    0.703
405    0.679
410    0.663
414    0.711
415    0.631
416    0.615
425    0.767
437    1.087
Name: RT, dtype: float64","32     0.633
33     0.728
34     0.567
35     0.727
36     1.039
       ...  
432    0.775
433    0.639
434    1.423
435    0.671
436    0.567
Name: RT, Length: 377, dtype: float64"
12,5002_associative_priming_part_1.dat,1.7878601887780228,1.9577800990622702,-2.089616699215927,-1.8811600433237423,0.38288445227261864,1.2075387601748435,0.36412865201348604,0.39745072122486025,0.4113964930227329,0.4065177145123855,0.019864860995621597,1.224277833963696,0.9047619047619048,6.50142651079639,0.6795588972431077,0.6863268698060943,0.6152631578947368,"33     0.330
37     0.514
41     0.634
75     0.627
81     0.724
85     0.538
87     0.786
109    0.473
124    0.523
161    0.677
162    0.890
165    0.538
171    0.523
172    1.450
177    0.857
179    0.657
200    0.530
206    0.635
248    0.522
251    0.514
252    0.321
254    0.482
255    0.457
256    0.346
258    0.928
271    0.594
279    0.675
295    0.698
305    0.537
308    0.498
320    0.587
326    0.593
332    0.482
382    0.355
391    1.121
394    0.578
422    0.601
424    0.585
Name: RT, dtype: float64","32     0.705
34     0.338
35     0.474
36     0.802
38     0.962
       ...  
433    0.506
434    0.562
435    0.666
436    0.664
437    1.098
Name: RT, Length: 361, dtype: float64"
13,1003_associative_priming_part_2.dat,2.6785104705091984,2.485765183287405,-3.022677078522893,-3.1406920099300213,0.5740983325183098,1.5120910539363321,0.5027639217071641,0.5065975099808361,0.44811845368857633,0.4612283870060011,0.0009847476149259175,1.9596876398252565,0.9874371859296482,6.585516648949161,0.7455301507537688,0.7459236641221373,0.7146000000000001,"88     0.535
134    0.582
283    0.672
318    0.744
403    1.040
Name: RT, dtype: float64","32     0.656
33     0.706
34     0.551
35     0.727
36     0.656
       ...  
433    0.583
434    0.591
435    0.584
436    0.647
437    1.208
Name: RT, Length: 393, dtype: float64"
14,1011_associative_priming_part_2.dat,2.4441153488143037,2.1183007088089068,-2.578266495762393,-2.173646043627402,0.4537908916304313,0.8888318538786422,0.5114536387226518,0.5039834060135048,0.49493400795801684,0.4668089102150665,0.017206354815522663,1.69609966786253,0.9125,6.478057037512074,0.658505,0.6624301369863013,0.6175714285714285,"37     0.575
41     0.607
55     0.615
75     0.544
102    0.664
120    0.639
134    0.583
142    0.606
155    0.648
158    0.504
160    0.688
193    0.663
198    0.712
206    0.591
224    0.632
239    0.615
246    0.753
249    0.536
253    0.591
265    0.783
285    0.760
295    0.576
297    0.560
315    0.600
335    0.599
368    0.535
375    0.608
382    0.647
394    0.632
403    0.551
405    0.847
408    0.504
411    0.511
420    0.592
423    0.544
Name: RT, dtype: float64","32     0.654
33     0.666
34     0.481
35     0.640
36     0.608
       ...  
433    0.535
434    0.479
435    0.559
436    0.479
437    0.847
Name: RT, Length: 365, dtype: float64"
15,3006_associative_priming_part_1.dat,1.614942802283113,1.6606304260710545,-1.3591236674326124,-1.67430414029554,0.42341124236416455,1.0854226854401072,0.46235540624251,0.5139351222815396,0.4670338302168545,0.4668503360315216,0.010092827626503735,1.6666948911521844,0.8796992481203008,6.608745549294203,0.759200501253133,0.7720370370370371,0.6653333333333333,"34     0.542
36     0.271
62     0.776
86     0.469
93     0.810
115    0.560
126    0.543
130    0.639
134    0.605
143    0.775
155    0.551
162    0.590
168    0.631
187    0.653
209    0.824
221    0.623
224    0.623
226    0.815
228    0.727
229    0.535
236    0.591
239    0.541
244    0.527
251    0.863
253    0.695
255    0.687
259    0.599
279    0.703
285    0.576
293    0.567
294    0.935
308    0.669
317    0.816
319    0.693
340    0.748
343    0.727
358    0.750
359    0.591
369    0.535
375    0.808
384    0.591
394    1.032
405    0.655
410    0.711
412    0.727
414    0.728
432    0.662
437    0.647
Name: RT, dtype: float64","32     1.020
33     0.670
35     0.647
37     1.359
38     0.576
       ...  
431    0.703
433    0.703
434    0.704
435    0.735
436    0.976
Name: RT, Length: 351, dtype: float64"
16,3013_associative_priming_part_1.dat,1.049572288555953,1.0455436894910166,-1.5386217705971963,-1.4819236075998299,0.35733234126616203,1.3537040998838596,0.483181397299052,0.48161468083441994,0.5316605896981791,0.5336805670673093,0.017566334735891392,1.7631640658258165,0.8422535211267606,6.746490207807106,0.8911577464788732,0.8974247491638796,0.8576964285714286,"81     0.807
83     0.727
86     0.614
87     1.062
98     0.629
101    1.477
121    0.558
122    0.589
126    0.598
149    0.645
150    0.661
152    0.654
161    0.890
162    1.102
170    0.781
172    0.733
173    0.613
177    0.717
180    0.757
192    0.845
202    0.868
204    0.581
224    0.693
225    0.677
230    0.589
231    0.605
233    1.317
237    0.606
258    0.829
271    0.589
276    0.686
279    0.966
294    0.677
295    2.045
301    0.645
307    0.638
318    0.733
326    0.766
332    0.478
344    0.749
349    1.789
362    2.462
366    0.765
369    0.709
372    0.700
375    0.877
383    1.310
386    0.653
389    0.606
395    0.661
400    0.845
401    1.285
410    0.957
415    0.734
423    1.493
426    0.989
Name: RT, dtype: float64","32     0.833
33     0.838
34     0.605
35     0.725
36     0.821
       ...  
432    1.126
433    0.669
435    0.749
436    1.933
437    0.805
Name: RT, Length: 299, dtype: float64"
17,4019_associative_priming_part_1.dat,2.102473755549731,2.3788990309549907,-1.8947636464627668,-1.933332595720898,0.4642708428453097,1.487077837654595,0.5326656664884847,0.555607911168551,0.49621151256160556,0.4989735978747029,0.012314007040863797,1.8448046187201939,0.9521410579345088,6.728707870564849,0.8615692695214106,0.8676719576719577,0.7401578947368421,"56     0.535
70     0.680
81     0.823
107    0.640
124    0.543
141    0.599
166    0.703
210    0.632
228    0.856
253    0.727
258    0.792
279    0.751
344    0.665
359    1.016
369    0.983
380    1.000
408    0.664
425    0.791
431    0.663
Name: RT, dtype: float64","32     1.048
33     0.848
34     0.552
35     0.776
36     0.729
       ...  
433    1.295
434    0.703
435    1.247
436    0.727
437    1.095
Name: RT, Length: 378, dtype: float64"
18,2029_associative_priming_part_2.dat,2.953588151732939,2.396500848964319,-2.5628858173109195,-2.3531130033623384,0.4974209329902284,1.1070701909767573,0.5315210695344431,0.5262118123403118,0.4949460158569188,0.4902883868741833,0.019153360233640695,1.8827981350397427,0.945,6.540726357518102,0.7067325,0.7068386243386243,0.7049090909090908,"42     0.687
81     0.598
150    0.750
166    0.735
176    0.715
201    0.631
206    0.935
209    0.736
229    0.694
240    1.095
290    0.599
342    0.583
344    0.863
361    0.671
375    0.687
395    0.550
404    0.568
408    0.840
416    0.663
423    0.599
427    0.774
436    0.535
Name: RT, dtype: float64","32     0.739
33     0.646
34     0.582
35     0.607
36     0.720
       ...  
432    0.607
433    0.511
434    0.583
435    0.615
437    1.725
Name: RT, Length: 378, dtype: float64"
19,2011_associative_priming_part_1.dat,2.351912800758529,2.3525276724910347,-2.51968662881703,-1.7397351878408995,0.3990282292207547,1.1294417641733634,0.5389114552598,0.5523061083909167,0.5281915485098231,0.5150794846899183,0.03432039129017369,1.6816095160438118,0.924812030075188,6.6184948314087455,0.7616340852130327,0.7662439024390245,0.7049333333333333,"64     0.710
75     0.535
81     0.654
109    0.567
116    0.558
131    0.775
134    0.613
143    0.535
148    0.780
150    0.550
155    0.623
160    0.756
171    0.654
172    0.678
174    0.871
192    0.751
201    0.726
204    0.487
206    0.943
215    1.078
253    0.703
258    0.741
320    0.727
333    0.686
350    0.982
365    0.623
384    0.735
394    0.790
400    0.646
431    0.671
Name: RT, dtype: float64","32     0.915
33     0.823
34     0.600
35     0.807
36     0.741
       ...  
433    0.999
434    0.591
435    0.695
436    0.703
437    0.943
Name: RT, Length: 369, dtype: float64"
20,3000_associative_priming_part_2.dat,1.795214227140751,1.4383277382183923,-2.1882261166788375,-2.837769569398436,0.5988660167111043,1.0804125048905662,0.5986208320514768,0.5801887936165725,0.5229089174611833,0.5243988532041451,0.014831821707226873,1.7836438893450073,0.915,6.646058473153775,0.7838675,0.7906065573770492,0.7113235294117648,"34     0.623
56     0.711
76     0.639
77     0.719
87     0.599
93     1.071
94     0.662
107    0.647
128    0.671
160    0.743
172    0.621
192    0.607
198    0.711
200    0.567
206    0.599
210    0.703
219    0.678
220    0.807
253    0.702
258    0.839
262    0.695
290    0.711
305    0.814
322    0.647
342    0.616
344    0.592
364    0.767
369    0.663
373    0.648
384    0.943
387    1.119
408    0.678
425    0.695
435    0.678
Name: RT, dtype: float64","32     0.715
33     0.702
35     0.607
36     0.734
37     0.759
       ...  
432    1.047
433    0.694
434    0.686
436    0.806
437    1.534
Name: RT, Length: 366, dtype: float64"
21,2026_associative_priming_part_2.dat,1.4995183012585065,1.2504622557342204,-1.550619254148171,-1.4553420603575513,0.38418271907980717,0.7599198690551261,0.5055723995442425,0.5029209878086349,0.49539098925294256,0.49182905525262766,0.022261318658162832,1.2679591478100543,0.84,6.554869885746195,0.7084825000000001,0.718220238095238,0.657359375,"36     0.640
57     0.616
62     0.545
69     0.520
71     0.632
       ...  
410    0.657
412    0.544
421    0.456
424    0.535
427    0.553
Name: RT, Length: 64, dtype: float64","32     0.775
33     0.657
34     0.704
35     0.671
37     0.608
       ...  
433    0.536
434    0.696
435    0.704
436    0.696
437    1.224
Name: RT, Length: 336, dtype: float64"
22,1007_associative_priming_part_2.dat,1.3940236642066641,1.0061848473842394,-1.2966288487948543,-1.0871931175621778,0.4497217589025092,1.0440092128785396,0.5159726594609985,0.5144319713398284,0.5021552159799978,0.4813962070261839,0.03411066941859464,1.565728390890011,0.8324324324324325,6.680857813605904,0.8241405405405405,0.8341201298701298,0.7745645161290323,"43     0.568
50     0.558
51     0.654
66     0.606
87     0.727
       ...  
412    0.696
415    0.576
416    0.520
425    0.992
431    0.951
Name: RT, Length: 62, dtype: float64","32     1.072
33     0.919
34     0.535
35     1.048
36     0.727
       ...  
433    0.855
434    0.624
435    0.552
436    0.679
437    0.952
Name: RT, Length: 308, dtype: float64"
23,3011_associative_priming_part_1.dat,1.8484771899392358,1.9929941955467325,-2.5882119231851566,-2.1148555113918595,0.5133195099515444,1.6609109285859063,0.6814276906697601,0.6867002298904165,0.6587607220676689,0.6290978771672399,0.018607024762678136,1.8668531960354555,0.9547738693467337,6.9218412063624015,1.0421909547738695,1.0390815789473684,1.1078333333333334,"83     1.295
95     0.903
136    0.916
172    1.029
179    1.174
184    1.133
206    1.550
209    0.997
210    0.941
269    0.855
273    1.212
294    0.878
364    0.839
382    0.912
383    1.375
384    1.256
387    1.606
437    1.070
Name: RT, dtype: float64","32     1.234
33     1.398
34     1.248
35     0.999
36     1.272
       ...  
432    0.823
433    0.791
434    0.952
435    0.991
436    0.911
Name: RT, Length: 380, dtype: float64"
24,3015_associative_priming_part_2.dat,1.6984647298970093,1.6049930931671352,-2.026542894321918,-1.67058285043189,0.4349506082806305,0.8772729459763375,0.47927049636517743,0.4793124078610876,0.4908877906859617,0.48612709003391263,0.025573761243794457,1.4858827260935452,0.8775,6.527668495440365,0.6912100000000001,0.6985527065527066,0.6386122448979592,"37     0.518
45     0.631
49     0.640
72     0.599
80     0.528
81     0.912
92     0.600
96     0.502
98     0.567
103    0.496
107    0.543
122    0.640
130    0.511
134    0.622
140    0.448
141    0.560
160    0.560
162    0.599
180    0.662
192    0.576
198    0.686
200    0.495
201    0.551
228    0.711
232    0.607
247    1.504
253    0.640
283    0.680
297    0.663
309    0.624
310    0.576
327    0.607
330    0.647
340    0.528
344    0.640
359    0.711
369    0.743
370    0.719
373    0.631
383    0.623
389    0.583
392    0.967
400    0.839
405    0.855
421    0.359
423    0.607
424    0.615
430    0.640
437    0.527
Name: RT, dtype: float64","32     0.701
33     0.577
34     0.518
35     0.566
36     0.647
       ...  
432    0.624
433    0.519
434    0.655
435    0.607
436    0.567
Name: RT, Length: 351, dtype: float64"
25,2000_associative_priming_part_1.dat,1.4833316968833479,1.5957115654547378,-1.472206770334054,-1.3806246272072193,0.384541305512156,0.932256885849177,0.42807517775155496,0.40200911724812816,0.37842519166658245,0.4023199895308939,0.07703085133392622,1.0074404892561613,0.8190954773869347,6.497225444636968,0.6656155778894473,0.6815920245398773,0.5932777777777778,"43     0.878
69     0.647
75     0.528
80     0.439
108    0.702
       ...  
412    0.622
423    0.750
424    0.671
429    0.591
437    0.607
Name: RT, Length: 72, dtype: float64","32     0.778
33     0.743
34     0.574
35     0.646
36     0.646
       ...  
432    0.622
433    0.687
434    0.583
435    0.671
436    0.567
Name: RT, Length: 326, dtype: float64"
26,3028_associative_priming_part_1.dat,1.5512438315932764,1.4433277286176733,-2.7275084047423603,-2.4879530045413434,0.5427571667956425,1.1173250197044065,0.5972447325332726,0.5753255899495325,0.5076450256214817,0.5149854265201566,0.020216899331480413,1.7186823514033407,0.915,6.651878482781104,0.791875,0.7958060109289617,0.7495588235294118,"49     0.624
82     0.606
116    0.687
134    0.615
136    0.684
155    0.952
160    0.694
172    0.760
182    1.063
203    0.591
205    1.047
206    0.575
224    0.614
242    0.671
262    0.751
302    0.645
326    0.582
329    0.653
344    0.632
350    0.855
368    0.983
372    0.701
373    0.528
384    0.775
394    0.590
400    0.766
401    0.646
403    0.670
405    0.734
409    0.847
415    0.688
418    0.685
423    0.637
437    1.934
Name: RT, dtype: float64","32     0.738
33     0.735
34     0.702
35     0.767
36     1.118
       ...  
432    0.648
433    0.664
434    0.622
435    0.623
436    0.711
Name: RT, Length: 366, dtype: float64"
27,3015_associative_priming_part_1.dat,1.6017859568370583,1.4425314244818823,-1.4388389211003076,-1.1538830453521507,0.40736225398114284,0.7509722558066133,0.5474450436836362,0.5321159738099943,0.5302847792729086,0.5198873169769003,0.031115527479278,1.446181414447677,0.825,6.578869207737303,0.7293725000000001,0.7354303030303031,0.7008142857142857,"36     0.621
40     0.661
44     0.565
49     0.566
56     0.542
       ...  
415    1.085
423    0.749
424    0.949
430    0.621
431    0.797
Name: RT, Length: 70, dtype: float64","32     0.651
33     0.605
34     0.534
35     0.789
37     0.646
       ...  
433    0.536
434    0.565
435    0.774
436    0.637
437    1.934
Name: RT, Length: 330, dtype: float64"
28,3026_associative_priming_part_1.dat,2.530244672349127,2.329705060304096,-2.399046610751874,-2.0271731781437174,0.39330260934999905,1.291906356337997,0.5457878039884849,0.5409444445382487,0.508475126261148,0.5361543712632875,0.011928488636733842,1.7471707004541936,0.9448621553884712,6.654704850181464,0.7915538847117795,0.7997108753315649,0.6517727272727272,"85     0.639
93     0.575
109    0.608
121    0.591
124    0.726
131    0.663
160    0.733
162    0.679
170    0.575
199    0.710
206    0.680
211    0.567
230    0.591
246    0.583
276    0.582
295    0.582
299    0.927
327    0.606
373    0.607
390    0.591
412    0.638
421    0.886
Name: RT, dtype: float64","32     1.364
33     0.871
34     1.471
35     0.822
36     1.142
       ...  
433    0.671
434    0.903
435    0.647
436    0.591
437    2.229
Name: RT, Length: 377, dtype: float64"
29,2018_associative_priming_part_2.dat,2.30257843132817,2.7677226879763444,-2.8696915426426663,-3.165471703000099,0.5121053586770739,1.320836499262101,0.4833659720839102,0.4951118744773281,0.44695464998897205,0.4679372544163405,0.009239095047378885,1.9331910471673668,0.9725,6.530574444019951,0.7042275000000001,0.7044832904884318,0.6951818181818181,"108    0.648
136    0.658
155    0.631
246    0.801
290    0.640
316    0.607
343    0.665
359    0.639
369    0.551
373    1.063
383    0.744
Name: RT, dtype: float64","32     0.759
33     1.153
34     0.632
35     0.607
36     0.896
       ...  
433    0.583
434    0.607
435    0.575
436    0.583
437    0.632
Name: RT, Length: 389, dtype: float64"
30,3032_associative_priming_part_2.dat,1.9114420333895317,2.058670907389521,-2.4271127433477013,-2.3898629416674053,0.5818428964834363,1.4728386736392645,0.6036076736288594,0.6238272620672424,0.5390975266068112,0.5302253965747454,0.0353682220077397,1.78466094768524,0.9525,6.769655323119381,0.8906175000000001,0.8938398950131233,0.8260000000000001,"45     0.687
83     0.983
115    0.680
134    0.654
162    0.854
176    0.707
180    0.861
192    1.031
232    0.863
248    0.846
273    0.702
312    0.628
368    0.934
373    0.767
380    1.294
383    1.151
394    0.646
408    0.711
425    0.695
Name: RT, dtype: float64","32     0.787
33     0.838
34     0.678
35     0.662
36     0.975
       ...  
433    0.670
434    0.767
435    0.879
436    0.711
437    1.063
Name: RT, Length: 381, dtype: float64"
31,3022_associative_priming_part_2.dat,1.7015569453433412,1.7618929987295577,-2.4487495379515827,-2.3656142016127597,0.5767749648369299,1.2687392176181176,0.5262991533965703,0.5462073747919444,0.48438290327557953,0.4769438832547452,0.026939022281431923,1.8610246394028136,0.9348370927318296,6.631950718500128,0.783263157894737,0.7834772117962467,0.7801923076923077,"45     0.679
56     0.678
93     0.646
108    0.672
140    1.080
143    0.656
147    0.718
162    1.207
166    0.631
182    0.791
193    0.741
212    0.902
231    1.254
259    0.647
275    0.703
302    0.679
312    0.621
339    0.495
349    0.575
351    0.583
373    0.854
382    0.647
403    0.630
408    0.535
412    0.695
424    1.966
Name: RT, dtype: float64","32     0.642
33     0.608
34     0.614
35     0.607
36     0.734
       ...  
433    0.631
434    0.880
435    0.679
436    0.895
437    1.863
Name: RT, Length: 373, dtype: float64"
32,1016_associative_priming_part_2.dat,2.717228499575626,2.8340283901407086,-2.899833301766661,-3.1392618341702803,0.4682794219779585,1.3018594413357591,0.5206520934384048,0.5191148374141464,0.496454473871084,0.5124757378601296,0.01209005047256573,1.8886942082313367,0.9725,6.5730660566191,0.7299275000000001,0.7300128534704371,0.7269090909090908,"81     0.768
180    0.671
200    0.583
214    0.823
294    0.576
314    0.520
369    0.776
414    0.657
415    0.999
425    0.704
437    0.919
Name: RT, dtype: float64","32     0.735
33     0.712
34     0.622
35     0.648
36     0.655
       ...  
432    0.606
433    0.720
434    1.079
435    0.655
436    0.599
Name: RT, Length: 389, dtype: float64"
33,2015_associative_priming_part_1.dat,2.5593562698313197,2.4357717984264973,-2.530996051995715,-2.52370725271679,0.5453275086811854,1.3975959748191857,0.6083723430806005,0.6009017502131431,0.5052701224182404,0.5285191581535515,0.04081964921130238,1.911507692422787,0.965,6.691135486673829,0.8219,0.8227694300518136,0.7979285714285715,"55     0.677
93     0.646
124    0.734
131    0.791
148    1.184
224    0.782
249    0.879
258    0.743
325    0.653
350    0.607
369    0.735
384    1.039
423    0.638
437    1.063
Name: RT, dtype: float64","32     0.771
33     1.118
34     0.541
35     0.789
36     0.781
       ...  
432    0.720
433    0.758
434    0.703
435    0.695
436    0.975
Name: RT, Length: 386, dtype: float64"
